cell_id,pred_phase,pred_age
3166,S,717.7264
3167,G1,156.1290667
3168,G1,191.9648
3169,S,421.9461333
3170,G1,366.7690667
3171,G1,204.0730667
3172,G2,936.248
3173,G1,763.3898667
3174,G1,287.7568
3175,G1,182.2202667
3176,G1,258.0693333
3177,S,400.2592
3178,G2,1072.517333
3179,G1,253.8410667
3180,S,525.0714667
3181,G1,724.4805333
3182,G2,953.1482667
3183,S,948.8522667
3184,G1,33.92266667
3185,G1,200.0112
3186,G1,224.8432
3187,S,574.3728
3188,S,468.9226667
3189,G2,1041.922133
3190,G2,955.3312
3191,S,454.7706667
3192,G1,229.2528
3193,G1,200.8266667
3194,G2,951.8410667
3195,G1,258.4949333
3196,G1,241.7813333
3197,G2,849.7637333
3198,G1,218.1541333
3199,G1,126.4933333
3200,S,751.3274667
3201,G1,203.9178667
3202,G1,265.1317333
3203,G1,226.5125333
3204,G1,492.7386667
3205,G1,254.4869333
3206,G1,321.9237333
3207,G1,227.9253333
3208,S,358.6826667
3209,G1,29.18346667
3210,S,514.216
3211,G1,167.9056
3212,G1,183.0794667
3213,G1,275.8218667
3214,S,637.864
3215,G1,195.5157333
3216,G2,918.3306667
3217,S,708.8117333
3218,G1,309.0394667
3219,G1,172.088
3220,G1,183.3008
3221,G1,446.816
3222,G2,1097.261333
3223,G1,217.0352
3224,G1,154.0997333
3225,G1,159.4496
3226,S,574.7664
3227,S,731.5845333
3228,S,719.1744
3229,G1,215.7397333
3230,G2,881.5397333
3231,G1,223.7749333
3232,G2,1046.138667
3233,S,439.9557333
3234,G2,938.1056
3235,G1,68.92106667
3236,S,733.9802667
3237,S,688.312
3238,G1,696.8496
3239,G1,10.4064
3240,G1,223.2624
3241,G1,97.39733333
3242,S,507.0842667
3243,G1,317.2474667
3244,G2,1025.187733
3245,S,694.4672
3246,G1,13.19466667
3247,G1,184.3456
3248,G1,256.0896
3249,S,392.768
3250,G1,66.56053333
3251,S,370.1296
3252,G1,255.016
3253,G1,191.4688
3254,G1,28.8656
3255,S,593.2901333
3256,G1,152.5125333
3257,S,441.2944
3258,G2,1017.7488
3259,G1,42.1536
3260,S,511.1226667
3261,G2,1052.847467
3262,G1,32.7152
3263,G1,57.57013333
3264,S,406.1018667
3265,S,642.8096
3266,G1,864.0325333
3267,S,858.6954667
3268,G1,86.29386667
3269,G1,218.7696
3270,G1,71.09386667
3271,S,615.0117333
3272,G2,970.5786667
3273,G2,972.1354667
3274,S,636.3861333
3275,G2,890.5354667
3276,G2,893.4250667
3277,G1,37.43626667
3278,S,498.4389333
3279,G1,209.5472
3280,S,416.4325333
3281,S,569.3989333
3282,G2,1007.4448
3283,G1,203.7333333
3284,S,445.272
3285,S,421.9728
3286,G1,106.2752
3287,S,358.5562667
3288,G1,862.7909333
3289,G1,53.544
3290,G1,294.7312
3291,G1,200.7648
3292,G2,997.5333333
3293,G1,227.6325333
3294,G1,47.84
3295,G1,181.7306667
3296,G1,266.7685333
3297,G1,306.8544
3298,S,511.2458667
3299,M,1078.8352
3300,G1,237.8490667
3301,G1,208.8533333
3302,G1,284.3690667
3303,G1,270.5498667
3304,G1,241.2629333
3305,G1,188.9898667
3306,G1,344.6474667
3307,M,1025.905067
3308,G1,228.6192
3309,S,643.4693333
3310,G1,226.4261333
3311,G1,232.5994667
3312,S,742.7722667
3313,G1,60.9856
3314,G2,990.8106667
3315,S,432.9573333
3316,G1,291.3504
3317,G1,53.632
3318,G2,942.8869333
3319,M,1052.122667
3320,G2,985.0261333
3321,G1,97.10933333
3322,S,421.4586667
3323,G1,293.6090667
3324,S,699.3653333
3325,M,1067.2416
3326,G2,939.0864
3327,G1,197.1237333
3328,S,772.5488
3329,S,791.6
3330,S,710.1365333
3331,G1,469.6842667
3332,S,535.7717333
3333,S,408.4304
3334,G1,298.9818667
3335,G1,147.8533333
3336,G1,292.1610667
3337,G1,118.1856
3338,G1,324.0266667
3339,S,379.9616
3340,G1,274.0810667
3341,G1,200.2069333
3342,G1,200.4229333
3343,G1,839.8976
3344,G1,245.9333333
3345,G1,264.3354667
3346,G1,242.2650667
3347,G1,191.7322667
3348,S,494.4250667
3349,G1,89.57973333
3350,G2,906.6986667
3351,M,1075.606933
3352,S,692.1344
3353,G1,316.4096
3354,G1,205.4410667
3355,S,582.4026667
3356,G1,953.5296
3357,G2,946.5962667
3358,G1,181.2997333
3359,G1,145.3333333
3360,G1,189.3466667
3361,G1,258.1450667
3362,G1,263.9786667
3363,G1,595.064
3364,G1,191.6058667
3365,S,604.6048
3366,G1,241.4282667
3367,G1,175.2778667
3368,G1,188.8528
3369,S,394.6586667
3370,G1,201.3045333
3371,S,445.1834667
3372,G1,188.9205333
3373,G1,197.2672
3374,G1,563.7696
3375,G1,156.6858667
3376,G2,1033.362667
3377,G1,79.63306667
3378,S,524.5472
3379,G2,966.2992
3380,S,576.4922667
3381,G1,152.8618667
3382,G1,147.0293333
3383,G1,218.8170667
3384,G1,184.3157333
3385,G1,132.7504
3386,G2,939.8864
3387,G1,17.44906667
3388,G1,127.6992
3389,G1,216.6762667
3390,S,641.5984
3391,G1,123.7962667
3392,G2,941.5194667
3393,S,722.1626667
3394,G1,196.6128
3395,S,452.5962667
3396,S,641.2554667
3397,S,616.0128
3398,S,411.1829333
3399,G2,982.7152
3400,G1,197.2741333
3401,G2,887.3525333
3402,S,668.7274667
3403,G1,158.2298667
3404,G1,118.0186667
3405,G2,879.5946667
3406,G1,185.5642667
3407,G2,907.7114667
3408,G1,195.6245333
3409,G1,228.2704
3410,G1,507.0330667
3411,G1,283.0981333
3412,G1,289.4869333
3413,G1,105.5509333
3414,G2,939.2816
3415,G1,203.8746667
3416,G1,542.6069333
3417,G1,40.3584
3418,G1,204.1344
3419,G1,193.3413333
3420,G1,242.1002667
3421,S,674.7578667
3422,G1,209.8714667
3423,G1,180.9434667
3424,G1,248.0016
3425,S,681.2949333
3426,G1,246.5610667
3427,S,603.672
3428,G2,950.9365333
3429,G1,235.0016
3430,G1,552.4176
3431,S,390.2746667
3432,G1,471.5248
3433,G1,68.02773333
3434,G1,135.6128
3435,S,421.5514667
3436,G1,904.4693333
3437,G1,196.3285333
3438,G2,957.1701333
3439,S,722.936
3440,G1,33.64586667
3441,G1,200.0085333
3442,G1,929.3776
3443,G1,915.7589333
3444,G1,325.6261333
3445,S,424.8053333
3446,G1,175.9184
3447,G1,190.1690667
3448,G2,905.7114667
3449,G1,221.5568
3450,G1,382.1296
3451,G1,164.0922667
3452,S,345.0266667
3453,G1,180.6474667
3454,G1,250.7728
3455,G1,256.1162667
3456,S,660.3664
3457,G1,202.8816
3458,G1,203.3786667
3459,G1,187.024
3460,G1,254.2448
3461,S,476.9072
3462,G2,948.1546667
3463,G1,280.7717333
3464,G1,188.2416
3465,G1,151.4117333
3466,G1,239.5082667
3467,G1,34.52
3468,G1,174.9829333
3469,G1,172.4010667
3470,G1,34.83146667
3471,S,417.5941333
3472,G1,76.68213333
3473,S,679.9136
3474,G2,986.5909333
3475,G1,412.9872
3476,G1,281.1146667
3477,G1,86.94453333
3478,G1,229.1317333
3479,G1,138.3157333
3480,S,667.9573333
3481,G1,219.8864
3482,S,606.9850667
3483,G1,83.28853333
3484,G1,449.4496
3485,G1,186.2410667
3486,S,369.7584
3487,G1,848.9301333
3488,G1,250.9098667
3489,G1,223.9509333
3490,G1,280.2373333
3491,G1,74.7232
3492,G1,95.96906667
3493,G1,11.7968
3494,G1,177.9018667
3495,G1,10.5296
3496,G2,921.1205333
3497,G1,201.3109333
3498,G1,303.8784
3499,S,759.5098667
3500,G1,568.9045333
3501,G2,938.0778667
3502,S,426.0384
3503,G1,232.5546667
3504,S,677.8053333
3505,M,1031.260267
3506,G1,206.0186667
3507,S,560.3146667
3508,G1,96.2736
3509,G1,241.4864
3510,S,413.6037333
3511,G1,251.0816
3512,S,526.2448
3513,G1,22.80586667
3514,G1,487.7461333
3515,G1,171.5754667
3516,G1,75.22186667
3517,G2,921.6202667
3518,G1,87.9776
3519,G1,266.8512
3520,G1,218.5024
3521,G1,275.0352
3522,G1,132.9194667
3523,S,481.7866667
3524,G1,134.8154667
3525,G1,149.8773333
3526,G1,229.3637333
3527,G1,267.0032
3528,G1,580.5152
3529,G1,269.056
3530,G2,939.4613333
3531,G1,83.59253333
3532,G1,140.0656
3533,S,483.9253333
3534,G1,69.46986667
3535,G1,261.5802667
3536,G1,85.57226667
3537,G1,248.7226667
3538,G1,308.7861333
3539,S,413.6170667
3540,S,566.2954667
3541,G1,109.7525333
3542,G1,292.6709333
3543,S,541.4570667
3544,G1,123.0064
3545,G2,1018.545067
3546,G1,170.5008
3547,S,404.1733333
3548,S,680.2101333
3549,S,358.0336
3550,G1,331.2149333
3551,G2,827.3125333
3552,G2,960.9781333
3553,S,447.4618667
3554,S,633.6592
3555,G1,120.1834667
3556,S,645.5045333
3557,G2,976.84
3558,S,652.4752
3559,G1,575.3104
3560,G1,56.608
3561,G1,231.7072
3562,G1,114.8016
3563,G1,203.8613333
3564,G1,41.6992
3565,S,413.7301333
3566,G1,148.8618667
3567,S,479.8517333
3568,G1,259.3194667
3569,S,382.2538667
3570,G1,233.784
3571,G1,231.3130667
3572,S,443.2378667
3573,G1,174.7157333
3574,G2,1024.574933
3575,G1,144.1504
3576,G1,242.7002667
3577,G1,214.4122667
3578,G1,222.7104
3579,G2,1038.330133
3580,G1,189.5696
3581,S,417.1237333
3582,G1,179.3002667
3583,S,737.1893333
3584,G1,137.0101333
3585,S,747.1141333
3586,G1,252.88
3587,G1,242.6992
3588,G1,182.5216
3589,G1,118.7648
3590,S,668.4362667
3591,G1,210.664
3592,S,418.7696
3593,S,381.9002667
3594,G1,147.8501333
3595,G1,226.6437333
3596,S,632.7168
3597,G1,11.29386667
3598,G2,1000.118933
3599,S,396.8458667
3600,G1,253.3114667
3601,S,756.0885333
3602,G1,298.2586667
3603,S,665.0133333
3604,G1,303.4848
3605,G2,965.4501333
3606,G1,212.1674667
3607,G1,454.5808
3609,G1,256.7658667
3610,S,739.2213333
3611,S,495.3024
3612,G1,121.1706667
3613,G1,190.8010667
3614,G1,308.168
3615,S,532.4058667
3616,G1,224.528
3617,G1,148.2837333
3618,G1,259.1429333
3619,G2,1076.5616
3620,S,741.6197333
3621,G2,976.5312
3622,G1,71.68426667
3623,G1,163.2202667
3624,S,756.4949333
3625,S,473.9205333
3626,S,728.5024
3627,G1,226.2416
3628,G1,164.7930667
3629,S,539.3024
3630,S,394.2794667
3631,S,637.1808
3632,G1,205.3888
3633,G1,373.2165333
3634,G1,48.064
3635,G1,178.0746667
3636,G2,951.8794667
3637,G1,278.6714667
3638,G1,225.3728
3639,G1,260.4181333
3640,G1,222.7482667
3641,G1,244.3712
3642,S,386.2272
3643,G1,162.8741333
3644,G2,936.2016
3645,S,595.8218667
3646,G1,403.8149333
3647,G1,205.1994667
3648,G1,139.7381333
3649,G1,225.3146667
3650,G2,1020.205333
3651,S,834.5744
3652,G1,166.6021333
3653,G1,270.7541333
3654,G1,321.5568
3655,S,724.3130667
3656,G1,375.272
3657,G2,933.3733333
3658,G1,203.096
3659,G1,212.6144
3660,G1,218.8672
3661,G1,275.4304
3662,G2,1063.122133
3663,S,456.9866667
3664,S,524.1370667
3665,G1,289.1530667
3666,G1,196.2602667
3667,G1,113.9882667
3668,G1,260.8394667
3669,G1,201.8896
3670,S,685.0368
3671,G1,844.3333333
3672,G2,921.5952
3673,G2,865
3674,G2,1008.9136
3675,G1,211.5637333
3676,G1,236.64
3677,G1,966.6213333
3678,G1,262.2234667
3679,G1,166.4506667
3680,S,651.9541333
3681,G1,235.6469333
3682,G1,264.6298667
3683,G1,236.7264
3684,G2,1022.527467
3685,G1,224.8016
3686,G1,80.3424
3687,G2,1023.240533
3688,G1,30.5456
3689,G2,1035.0016
3690,G1,195.1941333
3691,S,416.8528
3692,G1,164.9013333
3693,G1,149
3694,S,680.7610667
3695,G2,890.4714667
3696,S,638.8768
3697,G1,180.4218667
3698,G1,108.4688
3699,G1,141.1178667
3700,G1,234.6501333
3701,G1,161.1061333
3702,G1,239.0602667
3703,G1,210.7349333
3704,G1,133.7472
3705,G1,244.9930667
3706,S,635.1866667
3707,G1,292.8544
3708,S,903.6229333
3709,S,438.1269333
3710,S,386.1509333
3711,S,485.3893333
3712,G1,227.5525333
3713,G2,817.7066667
3714,G1,171.1765333
3715,G1,168.0341333
3716,G2,979.7098667
3717,S,690.1498667
3718,G1,216.3264
3719,G1,221.9424
3720,S,477.152
3721,G1,247.4186667
3722,G1,581.8122667
3723,G1,159.3776
3724,G1,548.8224
3725,S,402.8757333
3726,G1,164.8837333
3727,S,373.4416
3728,G1,220.7562667
3729,G1,241.3386667
3730,S,587.8522667
3731,G1,209.856
3732,G1,188.0954667
3733,G2,1065.599467
3734,G1,248.232
3735,G2,1054.0992
3736,G1,252.3008
3737,G1,313.6506667
3738,G2,987.1162667
3739,S,459.2528
3740,S,760.0906667
3741,G1,118.9066667
3742,G2,899.1909333
3743,S,700.4693333
3744,G1,141.7968
3745,S,611.1754667
3746,G1,145.2586667
3747,S,559.9136
3748,G2,951.6074667
3749,G1,232.2458667
3750,G2,942.8378667
3751,S,408.6389333
3752,S,394.3813333
3753,S,380.0501333
3754,G1,273.2853333
3755,G2,996.5018667
3756,G1,274.9525333
3757,G1,229.6709333
3758,G1,291.2645333
3759,S,389.648
3760,G1,114.064
3761,G1,224.3333333
3762,S,397.9285333
3763,G1,291.0186667
3764,G1,80.3408
3765,G1,263.1733333
3766,S,393.9386667
3767,G1,56.17333333
3768,G1,247.5018667
3769,S,381.3968
3770,G1,173.416
3771,G1,150.3269333
3772,G1,284.9093333
3773,G1,70.26026667
3774,G1,151.3333333
3775,G1,295.6501333
3776,G1,199.9733333
3777,G1,798.8197333
3778,G1,141.2389333
3779,G1,256.68
3780,G1,15.59466667
3781,G1,219.5413333
3782,S,337.7514667
3783,G1,563.4629333
3784,G1,163.5882667
3785,S,377.4677333
3786,G2,879.6997333
3787,G1,16.712
3788,G1,209.4922667
3789,G1,252.0976
3790,G1,205.1258667
3791,S,445.5866667
3792,S,437.1749333
3793,G1,197.6202667
3794,G2,936.7605333
3795,S,410.5568
3796,G1,109.7002667
3797,S,683.1616
3798,G1,90.944
3799,S,518.0618667
3800,G2,1049.789867
3801,G1,299.8202667
3802,G1,208.9210667
3803,S,883.9648
3804,G1,64.82293333
3805,G1,237.6133333
3806,G1,387.8522667
3807,G1,901.0112
3808,G1,242.4954667
3809,G1,299.2901333
3810,G1,268.672
3811,G1,40.8912
3812,S,905.1621333
3813,S,714.6650667
3814,G2,1033.270933
3815,G1,243.0074667
3816,G1,141.1888
3817,G1,263.2682667
3818,G1,178.0757333
3819,G1,494.1749333
3820,G1,60.45546667
3821,G1,392.5797333
3822,S,842.3866667
3823,G1,91.19733333
3824,G1,229.3744
3825,S,642.1210667
3826,G1,772.2224
3827,S,606.0384
3828,G2,902.1392
3829,G2,1024.841067
3830,G1,74.83573333
3831,G1,323.8576
3832,S,363.9797333
3833,G1,277.7637333
3834,G1,243.6661333
3835,S,577.8901333
3836,G1,276.5733333
3837,G1,305.0666667
3838,S,530.0464
3839,G2,955.3573333
3840,G2,921.2565333
3841,S,446.4122667
3842,S,607.2976
3843,G2,923.0992
3844,S,686.1450667
3845,G1,91.82986667
3846,S,751.3130667
3847,G1,236.1477333
3848,G2,1108.3328
3849,G1,252.7685333
3850,S,361.1525333
3851,G2,980.0421333
3852,G1,150.0565333
3854,G1,239.0528
3855,S,639.2053333
3856,S,685.2533333
3857,G1,159.0309333
3858,G2,878.5866667
3859,G1,303.2544
3860,S,609.0362667
3861,S,745.6608
3862,S,383.8608
3863,S,399.52
3864,S,750.2010667
3865,G2,1030.3328
3866,S,383.6048
3867,G1,205.9482667
3868,S,401.7456
3869,G1,293.9637333
3870,G1,198.9738667
3871,S,650.0709333
3872,G2,950.6058667
3873,G2,1012.848
3874,S,431.9285333
3875,G1,269.2394667
3876,S,366.6336
3877,S,756.5402667
3878,G2,980.7701333
3879,S,391.5936
3880,S,399.6277333
3881,S,456.0048
3882,S,366.6586667
3883,S,829.2501333
3884,S,637.9685333
3885,G1,224.2384
3886,S,546.3632
3887,G1,270.7189333
3888,S,444.4064
3889,G2,1001.298133
3890,S,402.2592
3891,S,795.5557333
3892,G1,242.3306667
3893,G1,203.7770667
3894,S,636.6298667
3895,G1,357.9962667
3896,G1,219.3013333
3897,G1,251.1637333
3898,G2,890.1402667
3899,G1,222.6229333
3900,S,707.6336
3901,G1,189.2816
3902,S,694.5050667
3903,S,731.4192
3904,G1,200.3861333
3905,G1,144.3226667
3906,S,462.3664
3907,G2,936.8586667
3908,S,631.7365333
3909,G1,175.3898667
3910,G1,199.2293333
3911,S,404.1514667
3912,G1,407.2458667
3913,G1,122.9264
3914,G1,75.08533333
3916,S,417.1530667
3917,G1,116.5178667
3918,G1,192.5162667
3919,G1,214.2624
3920,G1,50.85706667
3921,G1,342.1434667
3922,G1,249.4512
3923,G1,216.4037333
3924,G2,982.2741333
3925,G1,195.424
3926,S,474.4693333
3927,G1,201.8304
3928,G1,223.3461333
3929,G1,247.5072
3930,G2,1023.160533
3931,G2,1038.949333
3932,G2,985.688
3933,G1,200.0725333
3934,G1,39.86986667
3936,G1,854.6181333
3937,G2,977.1994667
3938,S,724.9568
3939,G1,286.1322667
3940,G1,35.3568
3941,G1,259.0922667
3942,G2,975.4218667
3943,G1,63.3408
3944,G1,151.5317333
3945,S,377.16
3946,G1,46.01013333
3947,G1,391.7237333
3948,G1,158.4304
3949,G1,24.17386667
3950,S,357.7909333
3951,S,539.0037333
3952,G2,977.8469333
3953,G1,34.75733333
3954,G2,1118.938133
3955,G2,1032.386133
3956,G1,15.3456
3957,G2,982.8794667
3958,G1,19.88906667
3959,G1,167.9226667
3960,G2,1007.7856
3961,G1,164.3664
3962,G2,906.4565333
3963,S,434.4570667
3964,G2,915.5925333
3965,G2,1001.940267
3966,G1,147.9845333
3967,S,702.9216
3969,G1,106.9498667
3970,G2,929.7290667
3971,G1,108.1013333
3972,G1,17.0848
3973,G1,86.75093333
3974,,
3975,G1,712.8901333
3976,G2,915.8021333
3977,,
3978,,
3979,G1,179.1146667
3980,G2,914.7077333
3981,,929.8277333
3982,S,661.2058667
3983,,
3984,,
3985,,
3986,,
3987,G1,208.7776
3988,,536.7962667
3989,,
3990,,
3991,G2,1029.368533
3992,G1,153.6469333
3993,S,740.8181333
3994,,
3995,,
3996,,
3997,,
3998,G1,866.0416
3999,,
4000,,
4001,G2,982.9157333
4002,,
4003,,
4004,,897.8714667
4005,,
4006,,
4007,,
4008,,
4009,,
4010,,
4011,,
4012,,
4013,,
4014,,
4015,,
4016,,
4017,,
4018,,884.9984
4019,,
4020,,
4021,,
4022,,902.5114667
4023,,
4024,,
4025,,
4026,G2,1107.6896
4027,G2,964.4714667
4028,,
4029,,955.6981333
4030,,
4031,,
4032,,
4033,,
4034,,722.9349333
4035,,
4036,,
4037,G2,952.6101333
4038,,
4039,,598.0688
4040,,906.5984
4041,,1077.5792
4042,,
4043,,
4044,,
4045,,
4046,,
4047,G1,99.74186667
4048,,
4049,G1,158.2533333
4050,,
4051,,
4052,G1,119.8085333
4053,,
4054,,
4055,G1,146.5552
4056,S,644.7402667
4057,,
4058,S,465.6746667
4059,,
4060,,
4061,,
4062,,
4063,,724.8341333
4064,,
4065,,
4066,,
4067,,
4068,,
4069,,951.096
4070,,
4071,,
4072,,
4073,,
4074,,
4075,,
4076,,
4077,,
4078,,
4079,,
4080,,
4081,G1,88.72053333
4082,,
4083,,
4084,,
4085,,
4086,,
4087,G1,100.8768
4088,,
4089,,
4090,S,382.7493333
4091,,
4092,G1,1122.2496
4093,,
4094,G1,177.2058667
4095,,
4096,,
4097,,958.2218667
4098,,
4099,,
4100,,1016.297067
4101,,
4102,,
4103,,
4104,,
4105,M,1053.327467
4106,,
4107,,
4108,,
4109,G2,992.0170667
4110,,
4111,,
4112,,
4113,,
4114,,
4115,G2,987.3205333
4116,,
4117,G1,267.3594667
4118,,
4119,G1,235.312
4120,,
4121,,
4122,G1,201.0928
4123,,
4124,,
4125,,
4126,,
4127,,
4128,,
4129,,930.4970667
4130,G2,941.2506667
4131,,
4132,,
4133,,
4134,G1,172.1621333
4135,,
4136,,
4137,,
4138,,
4139,,
4140,,
4141,,
4142,,
4143,,
4144,,
4145,G1,142.1157333
4146,,
4147,,
4148,,
4149,G1,76.28213333
4150,G1,86.94293333
4151,,
4152,G2,1024.383467
4153,,
4154,,
4155,,
4156,,
4157,,
4158,G1,304.1589333
4159,G1,218.3754667
4160,,
4161,,
4162,,
4163,S,765.0149333
4164,G1,88.25706667
4165,,
4166,,
4167,,
4168,,
4169,G1,227.9034667
4170,G2,1006.554667
4171,,
4172,,
4173,,
4174,,
4175,S,549.3504
4176,,
4177,,
4178,S,487.5744
4179,G1,264.4186667
4180,,
4181,,
4182,,
4183,G1,181.9114667
4184,,
4185,,
4186,,
4187,,
4188,,
4189,,
4190,,
4191,,
4192,,
4193,G2,1025.306667
4194,G1,86.1008
4195,S,499.8922667
4196,S,658.7696
4197,G1,83.71146667
4198,,
4199,G2,1087.628267
4200,,
4201,G1,155.3536
4202,G1,236.3584
4203,G2,868.7285333
4204,,
4205,,
4206,,
4207,S,721.9648
4208,,
4209,,
4210,S,667.1973333
4211,,
4212,,
4213,G1,242.6026667
4214,,
4215,G1,91.58773333
4216,,
4217,,
4218,,
4219,,
4220,S,701.6714667
4221,G1,129.0896
4222,,
4223,,
4224,,
4225,,
4226,,
4227,S,740.9317333
4228,,
4229,,
4230,,
4231,,
4232,G1,166.8
4233,,
4234,S,601.2021333
4235,,
4236,,
4237,,
4238,,
4239,G2,923.3962667
4240,,
4241,G2,953.7557333
4242,S,487.856
4243,,
4244,,
4245,G1,16.18026667
4246,,
4247,G2,952.9173333
4248,,
4249,G2,1022.857067
4250,G2,987.4997333
4251,,
4252,G2,926.3482667
4253,,
4254,G1,37.84693333
4255,G2,934.7061333
4256,G2,888.2352
4257,,
4258,,
4259,,
4260,G2,924.816
4261,,
4262,G1,12.94773333
4263,,
4264,,
4265,S,543.5674667
4266,G1,146.2842667
4267,,
4268,,
4269,,
4270,,
4271,G2,1008.4784
4272,,
4273,,
4274,,
4275,,
4276,,
4277,,
4278,,
4279,G1,219.3093333
4280,,
4281,,
4282,S,445.4005333
4283,G1,46.92906667
4284,,
4285,S,372.9584
4286,,
4287,,
4288,,
4289,S,670.1434667
4290,,
4291,,
4292,,
4293,,
4294,,
4295,,
4296,,
4297,S,467.3829333
4298,,
4299,,
4300,,
4301,G1,83.63573333
4302,G1,220.664
4303,S,649.2698667
4304,G1,176.1141333
4305,G1,253.1514667
4306,,
4307,,
4308,G1,6.0384
4309,,
4310,,
4311,,
4312,,
4313,,
4314,S,679.6010667
4315,G1,112.4762667
4316,,1085.7184
4317,G2,1052.226667
4318,M,1053.922133
4319,,
4320,,
4321,,
4322,S,325.8565333
4323,G1,129.2352
4324,,
4325,,
4326,G2,1017.2352
4327,G2,797.8421333
4328,,
4329,,
4330,,
4331,,
4332,,
4333,S,364.3648
4334,,
4335,G1,168.4245333
4336,,
4337,,
4338,,
4339,,
4340,,
4341,G2,890.5338667
4342,,
4343,,
4344,,
4345,,
4346,S,537.9616
4347,,
4348,G2,914.3658667
4349,,
4350,,
4351,,
4352,S,576.6794667
4353,,
4354,S,553.0192
4355,,
4356,,
4357,G2,1143.389333
4358,,
4359,,
4360,,
4361,,
4362,,
4363,G2,960.9072
4364,S,442.0341333
4365,G1,233.1088
4366,S,454.3296
4367,,
4368,,
4369,G1,1094.3824
4370,S,698.2112
4371,,
4372,G2,872.4058667
4373,S,601.4112
4374,,
4375,G2,964.2602667
4376,,
4377,,
4378,G1,6.621866667
4379,G1,127.8976
4380,,
4381,G2,978.6213333
4382,S,765.9152
4383,,
4384,G1,205.8090667
4385,,
4386,,
4387,G2,957.0426667
4388,S,377.2410667
4389,,
4390,,
4391,G1,848.8805333
4392,G1,689.7306667
4393,,
4394,G1,168.1248
4395,,
4396,,
4397,,
4398,,
4399,G1,236.04
4400,,
4401,,
4402,,
4403,,
4404,,
4405,,
4406,G1,31.71786667
4407,,
4408,S,652.3114667
4409,G1,505.1184
4410,,
4411,S,440.3546667
4412,S,524.2890667
4413,G1,152.9477333
4414,G1,48.21066667
4415,S,430.6917333
4416,G1,110.6096
4417,,
4418,S,600.0373333
4419,,
4420,G1,68.81866667
4421,,
4422,G1,166.1125333
4423,S,440.9488
4424,G1,218.5493333
4425,,
4426,G1,100.2842667
4427,G1,289.7648
4428,,
4429,,
4430,,
4431,G1,187.3264
4432,,
4433,G2,942.2906667
4434,S,562.1381333
4435,G1,915.1856
4436,,
4437,,
4438,G2,921.1818667
4439,,
4440,,
4441,,
4442,G2,1081.572267
4443,S,611.3333333
4444,,
4445,,
4446,,
4447,,
4448,G1,1004.36
4449,G1,1017.954133
4450,,
4451,,
4452,G1,179.7626667
4453,,
4454,S,671.472
4455,S,571.5274667
4456,S,746.4677333
4457,G1,109.9685333
4458,S,462.5226667
4459,,
4460,G2,908.0592
4461,,
4462,G1,266.3957333
4463,,
4464,G1,131.0101333
4465,,
4466,G2,928.1189333
4467,,
4468,,
4469,S,675.4074667
4470,,
4471,,
4472,,
4473,,
4474,,
4475,,
4476,,
4477,,
4478,,
4479,,
4480,,
4481,,
4482,,
4483,G2,1124.421867
4484,,
4485,,
4486,,
4487,S,794.7018667
4488,G2,959.3402667
4489,,
4490,,
4491,G2,943.6037333
4492,,
4493,,
4494,M,1075.4576
4495,,
4496,,
4497,G2,1010.224533
4498,,
4499,,
4500,,
4501,G2,984.3925333
4502,,
4503,G1,166.8074667
4504,G2,1025.715733
4505,,
4506,S,389.9109333
4507,S,587.1690667
4508,,
4509,,
4510,,
4511,,
4512,,
4513,,
4514,G2,1090.729067
4515,,
4516,G1,1148.384
4517,,
4518,G1,203.7056
4519,,
4520,G2,1007.6768
4521,,
4522,G2,900.4133333
4523,,
4524,,
4525,S,555.4890667
4526,G1,95.88586667
4527,S,676.1978667
4528,S,549.04
4529,G2,944.7557333
4530,,
4531,,
4532,,
4533,S,659.9445333
4534,,
4535,,
4536,G1,166.896
4537,G1,125.9952
4538,,
4539,G1,168.8725333
4540,,
4541,G1,267.0666667
4542,,
4543,,
4544,,
4545,,
4546,,
4547,G2,764.6064
4548,S,698.4645333
4549,G1,176.3178667
4550,,
4551,,
4552,G2,1087.045867
4553,G1,199.4144
4554,G1,171.584
4555,S,768.7317333
4556,S,387.0874667
4557,,
4558,G1,162.2757333
4559,,
4560,,
4561,,
4562,S,637.9861333
4563,,
4564,S,421.376
4565,,
4566,,
4567,,
4568,,
4569,G1,189.1066667
4570,,
4571,G1,64.20266667
4572,,
4573,,
4574,,
4575,,
4576,,
4577,,
4578,G1,166.6864
4579,S,436.2453333
4580,G1,173.2501333
4581,,
4582,,
4583,S,383.96
4584,,
4585,G1,153.7648
4586,G2,860.8810667
4587,,
4588,,
4589,,
4590,,
4591,,
4592,G2,903.3434667
4593,,
4594,,
4595,,808.4522667
4596,G1,157.6704
4597,,
4598,G1,121.9141333
4599,S,335.1093333
4600,,
4601,G1,209.6730667
4602,G1,167.9365333
4603,,
4604,S,415.2426667
4605,G1,87.8672
4606,G2,935.9626667
4607,,
4608,,
4609,G1,203.7146667
4610,,
4611,,
4612,G2,1014.924267
4613,S,774.6901333
4614,S,616.9034667
4615,,
4616,G1,984.2810667
4617,,
4618,G1,301.6282667
4619,G2,887.7418667
4620,G1,144.8218667
4621,,
4622,G2,931.56
4623,,
4624,,
4625,,
4626,G1,124.9856
4627,S,469.7050667
4628,,
4629,G2,1023.6944
4630,,
4631,G2,995.0192
4632,,
4633,,
4634,,
